,FITIN,FRIEND1,FRIEND2,FRIEND5,DEVICEA,DEVICEC,INTREQ,SNS1_1,SNS1_2,SNS1_3,SNS1_3,SNS1_4,SNS1_5,SNS1_6,SNS1_7,SNS1_8,SNS2,POST2_1,POST2_2,POST2_3,POST2_4,POST2_5,POST2_6,POST2_7,POST2_8,CELL1_1,OH1A,OH1B,OH1C,OH1D,OH3_1,OH3_2,OH3_3,OH3_4,OH3_5,OH3_6,OH3_7,GENDER,AGE
685,1,1,1,2,1,1,2,1,1,1,1,1,1,0,0,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,2,3,0,0,0,0,0,1,0,1,17
686,1,4,4,2,1,1,5,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2,2,0,0,0,0,0,1,0,2,13
687,1,2,1,2,1,1,1,0,1,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3,2,3,0,0,0,0,0,0,1,2,14
688,2,4,2,2,1,1,1,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,2,2,0,0,0,0,0,1,0,1,13
689,2,3,1,2,1,1,1,1,1,1,1,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,2,3,0,0,0,0,0,1,0,2,17
690,2,4,1,1,2,1,3,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,1,1,0,0,0,0,0,0,1,1,15
691,2,3,4,2,1,1,2,1,0,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,1,0,0,0,0,1,14
692,1,2,1,2,1,2,1,0,1,1,1,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2,1,1,0,0,1,1,0,1,17
693,1,3,4,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,1,1,15
694,2,2,3,2,1,1,4,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,2,1,1,1,0,0,0,1,0,1,13
695,1,1,1,4,1,1,1,0,0,1,1,0,1,0,0,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,2,1,1,0,1,1,1,0,0,2,14
696,1,4,1,2,2,1,1,0,0,1,1,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2,1,1,1,1,0,0,0,0,0,0,1,16
697,1,1,2,4,1,1,1,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,3,3,0,0,0,0,0,0,1,2,16
698,2,2,1,2,1,1,2,0,1,0,0,0,0,0,0,0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2,2,2,0,0,0,0,0,0,1,2,13
699,1,3,2,2,1,2,2,0,1,1,1,1,1,0,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,0,0,0,0,0,0,1,1,16
700,2,3,1,2,1,1,2,1,1,1,1,1,1,0,1,0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,13
701,2,4,2,3,1,1,4,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,1,1,1,1,1,0,0,0,1,1,0,2,14
702,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,2,1,0,0,0,0,1,1,0,1,17
703,2,1,1,2,1,2,2,0,0,0,0,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,2,0,0,0,0,1,0,0,2,15
704,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,0,0,0,2,14
705,2,3,2,2,1,1,1,1,1,1,1,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,2,1,1,1,1,1,1,1,0,1,15
706,2,3,1,3,1,1,1,0,1,0,0,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,1,1,0,0,0,0,0,0,1,2,13
707,1,1,1,2,1,2,2,0,1,0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,14
708,2,1,1,2,1,1,1,0,1,0,0,1,1,0,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,0,0,0,0,0,0,1,2,14
709,1,3,4,2,1,1,1,0,0,1,1,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,2,0,0,0,0,0,0,1,1,14
710,2,3,1,2,1,1,2,0,1,1,1,1,1,0,0,0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,0,2,16
711,1,3,3,2,1,1,1,1,1,1,1,1,1,1,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,1,15
712,1,4,4,2,1,1,3,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,1,1,1,1,0,0,0,0,0,0,1,1,15
713,1,1,1,3,1,2,4,0,1,1,1,0,1,0,0,0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,3,2,0,0,0,0,0,0,1,2,16
714,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,1,0,0,0,0,0,0,1,16
715,1,3,2,2,1,1,2,0,0,1,1,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2,2,2,0,0,0,0,1,0,0,2,16
716,2,4,4,2,1,1,1,0,0,0,0,0,1,0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,13
717,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,1,2,16
718,2,2,2,2,1,1,1,0,1,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,2,2,0,0,0,0,0,0,1,1,13
719,1,3,2,2,2,1,4,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,1,1,0,0,0,0,0,0,1,2,16
720,2,2,1,3,1,1,2,1,1,1,1,1,1,0,1,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,0,0,0,2,13
721,2,3,1,2,1,1,2,0,1,0,0,0,1,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,1,0,1,13
722,1,4,4,1,1,2,1,1,1,1,1,1,1,0,0,0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,2,13
723,2,3,3,2,2,1,2,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2,2,3,2,0,0,0,0,0,0,1,2,13
724,2,3,2,2,1,1,2,0,0,0,0,1,1,0,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,2,1,0,0,0,0,0,0,1,2,13
725,2,3,4,2,2,2,5,0,1,0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,2,1,1,0,1,1,1,0,0,2,13
726,1,4,1,2,1,1,1,0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,1,0,0,0,0,0,0,1,2,13
727,1,2,1,2,1,1,1,0,0,0,0,1,1,0,1,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,2,0,0,0,0,0,0,1,1,17
728,2,1,1,2,1,1,1,1,1,0,0,1,1,0,0,0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1,2,2,0,0,0,0,0,0,1,1,15
729,2,1,1,3,1,1,2,0,1,1,1,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2,2,0,0,0,0,0,0,1,1,17
730,1,3,3,2,1,1,2,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,13
731,1,3,1,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0,1,0,2,16
732,1,2,2,2,1,1,1,0,1,1,1,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,0,1,0,0,1,0,1,14
733,2,4,1,2,1,1,1,0,1,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,3,3,0,0,0,1,0,0,0,2,16
734,1,2,1,2,1,1,1,0,1,1,1,1,1,0,0,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,2,1,1,0,0,0,0,0,0,2,14
735,2,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,1,1,1,1,1,0,0,1,0,2,17
736,1,1,3,2,1,2,1,1,1,1,1,1,1,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,1,0,1,0,0,0,0,2,14
737,2,4,1,3,1,1,2,0,1,0,0,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,1,0,1,0,0,1,0,2,13
738,2,3,4,2,1,1,4,0,0,1,1,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,2,2,0,0,1,0,0,0,0,2,13
739,2,3,2,2,1,1,2,0,0,0,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98,98,98,98,0,0,0,0,0,0,1,2,14
740,1,4,1,2,1,1,1,1,1,1,1,0,1,0,0,0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,1,0,0,0,0,0,0,1,1,13
741,1,3,4,3,1,1,2,0,1,0,0,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,3,2,0,0,0,0,0,0,1,1,14
742,1,2,1,2,1,1,2,1,1,1,1,1,1,0,0,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,3,3,0,0,0,0,0,0,1,2,13
